0.33,0.37,0.58
0.34,0.34,0.62
0.38,0.30,0.64
0.37,0.25,0.71
0.38,0.23,0.81
0.44,0.27,0.82
0.48,0.32,0.78
0.46,0.27,0.83
0.46,0.17,0.84
0.47,0.17,0.85
0.46,0.25,0.83
0.48,0.30,0.78
0.47,0.19,0.80
0.44,0.19,0.82
0.44,0.20,0.84
0.47,0.23,0.82
0.46,0.19,0.80
0.44,0.16,0.83
0.44,0.14,0.82
0.46,0.15,0.81
0.47,0.18,0.82
0.47,0.15,0.83
0.46,0.11,0.82
0.47,0.15,0.82
0.48,0.16,0.82
0.46,0.13,0.83
0.47,0.16,0.81
0.46,0.15,0.79
0.44,0.16,0.80
0.41,0.19,0.84
0.37,0.23,0.84
0.36,0.32,0.90
0.33,0.51,1.03
0.51,1.43,1.30
0.71,2.45,0.61
0.75,2.56,0.23
0.53,2.38,0.75
-0.05,1.57,0.59
-0.89,-0.25,0.61
-1.30,-2.02,0.99
-1.14,-2.62,0.72
-0.62,-1.86,0.73
-0.25,-1.45,0.85
0.19,-1.14,0.84
0.37,-0.63,0.39
-0.04,-0.91,0.40
-0.51,-1.56,0.54
-0.78,-1.72,0.55
-1.39,-1.98,0.37
-1.77,-2.03,0.38
-1.80,-1.49,0.57
-1.35,0.04,0.63
-0.85,1.42,0.80
0.25,2.60,2.07
0.72,2.05,2.49
0.84,1.97,1.75
1.01,2.45,1.89
0.79,2.31,1.58
0.43,1.85,1.18
0.32,2.07,0.88
0.37,2.32,0.75
0.45,2.21,0.41
0.11,2.08,0.09
-0.62,1.10,0.37
-0.77,-0.16,0.95
-1.53,-1.61,1.58
-1.32,-2.26,1.65
-0.75,-1.75,1.09
-0.66,-1.81,1.28
-0.41,-1.44,1.50
-0.13,-0.80,1.15
0.15,-0.18,0.66
0.19,-0.13,0.66
0.15,-0.24,0.80
0.18,-0.17,0.84
0.21,-0.07,0.82
0.24,0.03,0.91
0.23,-0.04,0.95
0.20,-0.08,0.92
0.16,-0.10,0.90
0.16,-0.09,0.92
0.19,-0.10,0.95
0.23,-0.05,0.93
0.25,-0.02,0.93
0.22,-0.02,0.96
0.19,-0.08,0.96
0.18,-0.10,0.97
0.19,-0.09,0.94
0.21,-0.08,0.94
0.21,-0.05,0.94
0.22,0.03,0.87
0.25,-0.02,0.93
0.25,-0.05,0.94
0.25,-0.03,0.94
0.26,-0.03,0.93
0.23,-0.07,0.93
0.21,-0.10,0.93
0.21,-0.08,0.95
0.23,-0.04,0.96
0.20,-0.09,0.95
0.19,-0.11,0.95
0.22,-0.04,0.92
0.21,-0.04,0.93
0.18,-0.10,0.96
0.20,-0.11,0.98
0.21,-0.11,0.94
0.23,-0.03,0.90
0.24,-0.06,0.92
0.23,-0.09,0.93
0.22,-0.08,0.91
0.25,-0.04,0.91
0.26,-0.03,0.92
0.24,-0.05,0.92
0.23,-0.08,0.93
0.21,-0.09,0.94
0.21,-0.10,0.95
0.21,-0.08,0.94
0.22,-0.06,0.93
0.22,-0.06,0.92
0.21,-0.09,0.92
0.22,-0.07,0.92
0.22,-0.05,0.92
0.22,-0.07,0.93
0.23,-0.06,0.94
0.23,-0.05,0.94
0.23,-0.04,0.95
0.24,-0.07,0.94


x,y,z
0.20,0.07,0.45
0.18,0.14,0.45
0.12,0.18,0.39
0.13,0.38,0.47
0.15,0.53,0.46
0.16,0.57,0.42
0.17,0.53,0.61
0.23,0.70,0.82
0.34,0.93,0.92
0.35,1.14,0.88
0.43,1.40,1.02
0.83,2.59,1.50
0.71,2.88,1.17
0.36,2.03,0.18
0.30,1.84,0.28
-0.06,0.97,0.17
-0.59,-0.95,-0.08
-1.03,-2.26,0.35
-0.81,-2.66,0.66
-0.43,-2.24,0.60
-0.34,-2.23,0.79
-0.06,-1.69,0.75
0.04,-1.19,0.51
-0.55,-1.72,0.43
-1.26,-2.37,0.40
-1.40,-1.78,0.24
-1.34,-1.10,0.28
-1.28,-0.31,0.71
-0.48,1.68,1.59
0.47,2.90,1.90
0.88,2.56,1.47
0.84,2.02,0.98
0.75,1.96,0.89
0.62,1.83,0.94
0.43,1.54,0.74
0.31,1.40,0.62
0.36,1.59,0.71
0.32,1.62,0.69
0.17,1.71,0.57
0.03,2.09,0.31
-0.49,1.29,0.99
-0.75,-0.02,1.00
-1.14,-0.87,1.20
-1.56,-2.73,1.11
-1.36,-3.16,1.18
-0.59,-1.73,1.38
-0.24,-0.98,1.07
0.21,-0.37,0.93
0.20,-0.33,0.89
0.20,-0.29,0.83
0.22,-0.13,0.75
0.25,0.11,0.78
0.19,0.03,0.91
0.14,-0.08,0.96
0.17,-0.07,0.92
0.18,0.07,0.90
0.15,-0.07,0.95
0.12,-0.17,0.96
0.16,-0.13,0.92
0.25,0.03,0.91
0.30,0.04,0.95
0.27,-0.02,0.96
0.26,-0.05,0.94
0.22,-0.07,0.88
0.24,-0.04,0.86
0.24,-0.01,0.90
0.23,-0.04,0.94
0.23,-0.04,0.94
0.23,-0.06,0.94
0.22,-0.06,0.95
0.22,-0.07,0.94
0.22,-0.06,0.91
0.21,-0.08,0.94
0.20,-0.09,0.95
0.22,-0.08,0.94
0.22,-0.08,0.90
0.21,-0.09,0.90
0.19,-0.14,0.87
0.20,-0.16,0.83
0.14,-0.24,0.82
0.21,-0.10,0.93
0.26,0.04,0.98
0.29,0.06,1.04
0.29,0.06,1.02
0.27,0.03,0.97
0.25,0.02,0.92
0.25,-0.01,0.90
0.24,-0.05,0.92
0.25,-0.03,0.94
0.25,-0.02,0.93
0.25,0.00,0.92
0.25,-0.02,0.91
0.25,-0.05,0.91
0.23,-0.02,0.90
0.25,-0.06,0.90
0.28,-0.05,0.91
0.27,0.01,0.91
0.27,-0.02,0.94
0.25,-0.05,0.92
0.25,-0.03,0.89
0.26,-0.02,0.89
0.28,-0.01,0.92
0.25,-0.02,0.91
0.27,-0.00,0.94
0.27,-0.02,0.97
0.26,-0.01,0.91
0.25,-0.05,0.92
0.27,-0.01,0.92
0.27,-0.01,0.90
0.26,-0.04,0.90
0.27,-0.02,0.91
0.26,-0.03,0.93
0.27,-0.02,0.94
0.26,-0.04,0.94
0.28,-0.02,0.92
0.27,-0.02,0.91
0.26,-0.03,0.91
0.27,-0.04,0.89
0.29,-0.06,0.91
0.26,-0.05,0.89
0.29,-0.01,0.92
0.28,-0.02,0.94
0.27,-0.03,0.94
0.26,-0.04,0.91
0.27,-0.03,0.92
0.26,-0.03,0.92
0.28,-0.02,0.90
0.27,-0.03,0.90
0.28,-0.01,0.90
0.29,-0.00,0.90
0.28,-0.03,0.90
0.26,-0.04,0.90
0.27,-0.04,0.91
0.28,-0.03,0.91
0.28,-0.04,0.91
0.28,-0.01,0.93
0.27,-0.02,0.91
0.28,-0.05,0.91
0.27,-0.05,0.90
0.27,-0.03,0.91
0.29,-0.01,0.93
0.29,-0.02,0.93
0.27,-0.04,0.94
0.27,-0.04,0.92
0.27,-0.04,0.90
0.28,-0.04,0.91
0.28,-0.01,0.90
0.28,-0.02,0.90
0.28,-0.03,0.89
0.27,-0.06,0.90


x,y,z
0.23,-0.53,0.96
0.21,-0.46,1.01
-0.06,-0.66,0.86
-0.22,-1.00,0.88
-0.30,-1.02,0.90
-0.41,-0.84,0.71
-0.76,-1.16,0.60
-0.94,-1.27,0.73
-0.96,-0.25,0.79
-0.50,0.74,0.52
0.06,1.28,0.78
0.68,1.98,1.08
0.83,2.00,1.21
0.63,1.45,1.10
0.43,1.11,1.12
0.31,1.04,1.13
0.32,1.43,0.89
0.35,1.27,0.60
0.36,1.06,0.75
0.31,0.94,0.82
0.31,1.18,0.94
0.24,1.22,0.79
0.18,1.07,0.74
0.19,0.89,0.64
0.20,0.96,0.69
0.07,1.05,0.76
-0.13,0.78,0.72
-0.15,0.67,0.81
-0.36,0.38,0.80
-0.57,-0.01,0.73
-0.74,-0.67,0.75
-0.97,-1.32,0.92
-0.92,-1.73,1.00
-0.56,-1.42,1.02
-0.42,-1.12,1.05
-0.23,-1.05,1.14
-0.06,-0.79,1.17
0.15,-0.42,0.94
0.23,-0.24,0.89
0.21,-0.33,0.93
0.19,-0.39,0.94
0.15,-0.33,0.94
0.18,-0.20,0.87
0.19,-0.05,0.87
0.23,-0.04,0.91
0.20,-0.14,0.96
0.17,-0.14,0.94
0.16,-0.17,0.94
0.18,-0.15,0.93
0.22,-0.08,0.92
0.26,-0.07,0.97
0.23,-0.11,0.96
0.22,-0.17,0.94
0.21,-0.18,0.90
0.20,-0.16,0.87
0.22,-0.12,0.92
0.21,-0.17,0.92
0.21,-0.15,0.92
0.23,-0.11,0.91
0.24,-0.11,0.93
0.21,-0.17,0.92
0.17,-0.18,0.92
0.10,-0.22,0.87
0.16,-0.23,0.88
0.17,-0.23,0.89
0.17,-0.20,0.84
0.24,-0.11,0.84
0.27,-0.14,0.88
0.27,-0.15,0.90
0.27,-0.16,0.87
0.32,-0.11,0.88
0.33,-0.07,0.85
0.33,-0.03,0.84
0.34,-0.02,0.86
0.33,-0.00,0.89
0.29,-0.02,0.92
0.28,0.01,0.92
0.27,-0.01,0.91
0.28,-0.00,0.95
0.29,0.00,1.00
0.29,-0.02,1.01
0.28,-0.05,1.00
0.25,-0.06,1.00
0.24,-0.07,0.99
0.23,-0.09,0.98
0.25,-0.06,0.98
0.26,-0.04,0.96
0.26,-0.06,0.95
0.25,-0.04,0.95
0.25,-0.05,0.94
0.25,-0.05,0.94
0.26,-0.03,0.94
0.27,-0.04,0.95
0.26,-0.05,0.95
0.29,-0.03,0.96
0.28,-0.03,0.96
0.28,-0.05,0.94
0.29,-0.04,0.92
0.30,-0.01,0.95
0.30,-0.01,0.93
0.29,-0.04,0.92
0.26,-0.02,0.87
0.27,-0.02,0.86
0.29,-0.02,0.91
0.28,-0.03,0.91
0.27,-0.01,0.88
0.29,0.01,0.83
0.28,0.01,0.86
0.30,0.04,0.93
0.26,-0.01,0.91
0.29,0.01,0.90
0.28,0.00,0.90
0.28,-0.01,0.91
0.29,-0.01,0.89
0.30,-0.01,0.88
0.29,0.01,0.89
0.29,0.00,0.90
0.30,0.00,0.91
0.30,0.01,0.90
0.30,0.02,0.90
0.31,0.01,0.90
0.30,0.01,0.91
0.28,-0.01,0.93
0.28,-0.00,0.92
0.28,-0.01,0.93
0.28,-0.01,0.92
0.29,-0.00,0.93
0.32,0.00,0.91
0.34,0.04,0.89
0.32,0.05,0.90
0.31,0.02,0.91
0.31,0.02,0.89
0.29,-0.01,0.90
0.28,-0.01,0.91
0.28,-0.00,0.89
0.27,-0.03,0.86
0.27,-0.02,0.89
0.28,0.02,0.92
0.30,0.04,0.91
0.30,0.02,0.94
0.31,0.03,0.94
0.33,0.05,0.90
0.33,0.04,0.90
0.32,0.02,0.91
0.31,0.02,0.92
0.31,0.01,0.92
0.30,0.01,0.91
0.32,0.03,0.92
0.33,0.05,0.90
0.33,0.05,0.88


x,y,z
0.47,0.02,0.85
0.47,0.02,0.87
0.46,0.04,0.86
0.46,0.02,0.83
0.47,0.02,0.82
0.47,0.03,0.80
0.47,0.01,0.79
0.49,0.02,0.81
0.49,0.02,0.82
0.48,0.04,0.83
0.48,0.05,0.84
0.48,0.06,0.84
0.47,0.06,0.82
0.47,0.04,0.80
0.51,0.15,0.75
0.52,0.26,0.77
0.45,0.10,0.91
0.43,0.09,0.95
0.43,0.12,0.91
0.40,0.07,0.84
0.42,0.30,0.88
0.46,0.82,0.99
1.35,3.52,1.04
1.29,4.00,0.20
0.38,2.29,0.14
-0.74,1.80,0.44
-2.47,-2.02,1.14
-2.71,-3.88,0.83
-1.51,-2.26,0.49
-0.47,-0.71,1.68
-0.05,-0.65,1.78
0.00,-0.85,0.98
0.07,-0.88,0.50
-0.02,-0.77,0.44
-0.65,-1.12,0.56
-1.65,-2.33,0.76
-1.97,-2.24,0.50
-2.02,-1.39,0.34
-1.63,0.07,0.79
-1.30,1.11,1.37
-0.02,3.67,1.54
1.08,3.44,1.73
0.79,1.86,1.20
0.58,1.28,0.86
0.32,1.19,1.03
0.16,1.10,1.09
0.09,1.01,1.08
0.18,1.25,1.07
0.13,1.45,0.99
0.06,1.35,0.98
-0.07,1.25,0.85
-0.28,1.05,0.63
-0.37,0.63,0.51
0.10,0.68,0.80
-0.72,-0.53,0.94
-1.22,-2.95,0.86
-0.86,-2.85,1.10
-0.46,-1.55,1.29
-0.28,-1.13,1.17
0.01,-0.56,0.98
0.23,-0.09,0.84
0.27,0.03,0.82
0.22,0.04,0.82
0.09,-0.12,0.88
0.07,-0.17,0.92
0.05,-0.14,0.90
0.08,-0.03,0.95
0.15,0.07,0.96
0.15,-0.04,0.98
0.13,-0.05,0.85
0.14,-0.05,0.87
0.14,-0.11,0.92
0.16,-0.05,0.97
0.13,-0.04,1.00
0.12,-0.04,0.97
0.15,-0.08,0.99
0.14,-0.05,0.94
0.15,-0.04,0.94
0.16,-0.03,0.96
0.15,-0.07,0.95
0.15,-0.08,0.97
0.16,-0.05,0.95
0.19,-0.00,0.96
0.19,0.03,0.99
0.17,0.00,0.97
0.14,-0.05,0.94
0.15,-0.06,0.94
0.15,-0.04,0.97
0.14,-0.02,0.94
0.15,-0.01,0.92
0.16,0.02,0.92
0.17,0.05,0.93
0.17,0.05,0.96
0.16,0.03,0.94
0.16,0.02,0.93
0.17,0.03,0.93
0.20,0.10,0.95
0.19,0.10,0.93
0.18,0.06,0.91
0.17,0.04,0.92
0.17,0.02,0.93
0.17,0.04,0.92
0.18,0.09,0.92
0.18,0.08,0.91
0.17,0.05,0.92
0.15,-0.01,0.93
0.16,0.01,0.95
0.21,0.08,0.95
0.21,0.10,0.98
0.19,0.06,0.98
0.17,0.04,0.99
0.17,0.03,0.95
0.17,0.02,0.94
0.17,0.04,0.94
0.19,0.06,0.92
0.18,0.03,0.89
0.19,0.04,0.91
0.18,0.03,0.91
0.18,0.04,0.92
0.17,-0.00,0.94
0.17,0.02,0.95
0.19,0.05,0.94
0.19,0.05,0.95
0.19,0.03,0.95
0.19,0.06,0.91
0.20,0.07,0.92
0.18,0.05,0.94
0.16,0.01,0.91
0.16,0.02,0.91
0.18,0.05,0.92
0.20,0.07,0.94
0.19,0.04,0.96
0.19,0.07,0.94
0.20,0.08,0.94
0.20,0.05,0.94
0.19,0.06,0.94
0.20,0.08,0.93
0.19,0.08,0.91
0.20,0.10,0.94
0.18,0.09,0.95
0.18,0.09,0.96
0.18,0.07,0.94
0.17,0.05,0.94
0.17,0.04,0.95
0.19,0.06,0.94
0.19,0.07,0.94
0.18,0.06,0.93
0.19,0.06,0.94
0.18,0.06,0.94
0.18,0.06,0.93


x,y,z
0.35,0.06,0.74
0.36,0.10,0.67
0.32,0.14,0.62
0.29,0.09,0.68
0.27,0.10,0.75
0.25,0.11,0.77
0.27,0.16,0.62
0.29,0.23,0.55
0.19,0.18,0.72
0.16,0.15,0.71
0.25,0.14,0.68
0.25,0.20,0.66
0.22,0.32,0.73
0.25,0.28,0.73
0.33,0.40,0.77
0.40,0.63,0.86
0.39,0.99,0.92
0.31,1.18,0.96
0.41,1.26,0.82
0.74,1.92,0.91
0.67,2.14,0.60
0.52,1.85,0.49
0.28,0.99,0.12
0.06,0.21,0.01
-0.11,-0.54,0.29
-0.30,-1.20,0.63
-0.40,-1.61,1.06
-0.41,-2.04,1.26
-0.20,-1.76,1.04
0.06,-1.12,0.84
0.10,-1.08,0.77
0.10,-1.03,0.68
-0.19,-1.17,0.19
-1.05,-1.88,0.18
-1.79,-2.95,0.50
-1.98,-1.99,-0.19
-1.83,-0.24,0.32
-1.35,1.58,0.95
-0.81,1.80,1.43
-0.16,2.88,1.87
0.28,3.05,2.13
0.13,1.93,1.16
-0.07,1.12,0.82
-0.28,1.46,1.18
-0.15,1.85,1.22
-0.16,1.31,0.93
-0.19,1.12,0.57
-0.08,1.45,0.79
-0.10,1.52,1.10
-0.17,1.52,0.93
-0.20,1.63,0.75
-0.30,1.56,0.56
-0.51,1.25,0.34
-0.64,0.86,0.28
-0.59,0.57,0.27
-0.43,0.15,0.07
-0.61,-0.86,0.16
-1.35,-2.52,1.23
-1.17,-2.11,1.56
-0.63,-1.29,1.21
-0.15,-0.83,0.91
-0.07,-0.71,0.79
-0.10,-0.69,0.93
-0.05,-0.45,0.88
0.05,-0.19,0.80
-0.00,-0.32,0.92
-0.04,-0.30,0.97
-0.06,-0.19,0.89
0.01,-0.13,0.88
0.07,-0.03,0.94
0.04,-0.11,0.93
0.01,-0.13,0.89
0.05,-0.06,0.91
0.00,-0.08,0.93
0.02,-0.07,0.94
0.01,-0.07,0.97
-0.01,-0.09,0.95
-0.03,-0.10,0.93
-0.03,-0.17,0.94
-0.01,-0.18,0.97
-0.01,-0.14,0.97
-0.01,-0.12,0.96
0.00,-0.13,0.96
0.03,-0.13,0.97
0.04,-0.10,0.97
0.01,-0.13,0.96
-0.00,-0.17,0.94
-0.02,-0.21,0.91
-0.01,-0.21,0.89
0.00,-0.19,0.93
0.00,-0.14,0.98
0.00,-0.15,1.00
-0.00,-0.17,0.98
-0.00,-0.18,0.96
-0.01,-0.17,0.95
0.02,-0.15,0.96
0.02,-0.15,0.94
0.02,-0.15,0.96
0.02,-0.13,0.94
0.02,-0.14,0.92
0.02,-0.15,0.93
0.02,-0.14,0.95
0.01,-0.15,0.98
0.01,-0.15,0.95
0.04,-0.15,0.96
0.04,-0.14,0.95
0.03,-0.11,0.95
0.02,-0.13,0.95
-0.01,-0.19,0.94
0.00,-0.14,0.95
0.01,-0.15,0.96
-0.00,-0.17,0.94
-0.01,-0.17,0.93
0.00,-0.16,0.90
0.02,-0.18,0.92
0.02,-0.20,0.94
0.02,-0.16,0.96
0.03,-0.17,0.95
0.02,-0.19,0.95
0.02,-0.19,0.94
0.03,-0.17,0.95
0.01,-0.20,0.97
0.00,-0.19,0.97
-0.01,-0.18,0.96
0.01,-0.19,0.96
0.00,-0.24,0.95
-0.01,-0.24,0.95
-0.00,-0.23,0.96
0.01,-0.22,0.96
-0.00,-0.22,0.94
0.01,-0.24,0.95
0.01,-0.23,0.95
0.02,-0.19,0.94
0.02,-0.19,0.94
0.02,-0.23,0.94
0.01,-0.23,0.95
0.02,-0.18,0.94
0.01,-0.19,0.93
0.01,-0.20,0.92
0.01,-0.21,0.91
0.03,-0.20,0.91
0.05,-0.18,0.92
0.05,-0.16,0.93
0.06,-0.15,0.94
0.07,-0.14,0.94
0.06,-0.16,0.96
0.04,-0.14,0.97
0.04,-0.13,0.95
0.04,-0.17,0.94
0.04,-0.17,0.95


x,y,z
0.34,-0.52,0.88
0.32,-0.52,0.86
0.30,-0.45,0.81
0.26,-0.36,0.76
0.22,-0.41,0.73
0.20,-0.43,0.76
0.24,-0.17,0.72
0.26,-0.04,0.59
0.24,0.00,0.64
0.21,0.22,0.76
0.23,0.47,0.82
0.30,0.89,0.89
0.40,1.47,1.04
0.64,2.51,1.07
0.72,2.59,1.02
0.64,2.34,0.74
0.55,2.13,0.53
0.20,1.28,0.27
-0.10,0.48,0.10
-0.77,-1.20,0.18
-1.13,-2.58,0.70
-0.60,-2.16,0.94
-0.12,-1.22,0.97
-0.06,-1.23,1.12
0.01,-1.25,0.99
-0.11,-1.11,0.53
-0.47,-1.41,0.30
-0.99,-2.07,0.19
-1.39,-2.20,-0.30
-1.63,-2.06,-0.30
-1.88,-1.61,0.17
-1.75,-0.14,0.68
-1.32,2.02,1.02
-0.24,3.26,2.13
0.19,2.44,2.45
0.27,2.26,1.76
0.03,1.59,1.53
-0.09,1.52,1.52
-0.23,1.37,1.35
-0.21,1.32,1.27
-0.21,1.31,1.48
-0.26,1.28,1.33
-0.29,1.40,1.30
-0.35,1.40,0.87
-0.47,1.08,0.70
-0.51,0.57,0.10
-0.44,0.08,-0.12
-0.31,-0.23,-0.03
-0.87,-0.71,0.43
-1.82,-2.33,0.72
-1.41,-2.53,0.95
-0.95,-1.54,1.00
-0.46,-0.91,1.12
-0.36,-0.81,0.98
-0.23,-0.57,0.89
-0.15,-0.43,0.87
-0.09,-0.24,0.90
-0.22,-0.37,0.88
-0.22,-0.40,0.90
-0.15,-0.27,0.93
-0.09,-0.08,1.01
-0.15,-0.14,0.98
-0.19,-0.23,0.94
-0.19,-0.24,0.91
-0.15,-0.19,0.88
-0.11,-0.10,0.83
-0.08,-0.08,0.89
-0.10,-0.11,0.99
-0.12,-0.13,0.98
-0.12,-0.16,0.96
-0.10,-0.13,0.96
-0.08,-0.09,0.96
-0.07,-0.11,0.93
-0.08,-0.15,0.95
-0.09,-0.13,0.96
-0.07,-0.10,0.97
-0.06,-0.09,0.96
-0.06,-0.12,0.95
-0.07,-0.16,0.91
-0.05,-0.12,0.92
-0.04,-0.09,0.95
-0.07,-0.11,0.95
-0.07,-0.13,0.94
-0.06,-0.13,0.95
-0.06,-0.12,0.96
-0.08,-0.15,0.95
-0.07,-0.16,0.95
-0.05,-0.15,0.95
-0.05,-0.13,0.96
-0.05,-0.11,0.95
-0.06,-0.15,0.95
-0.07,-0.17,0.95
-0.07,-0.17,0.95
-0.03,-0.12,0.96
-0.03,-0.12,0.96
-0.04,-0.12,0.97
-0.05,-0.14,0.96
-0.04,-0.13,0.95
-0.04,-0.12,0.96
-0.03,-0.09,0.97
-0.04,-0.11,0.96
-0.05,-0.13,0.94
-0.06,-0.17,0.92
-0.04,-0.15,0.93
-0.01,-0.11,0.94
-0.02,-0.13,0.95
-0.03,-0.16,0.96
-0.02,-0.15,0.95
-0.04,-0.16,0.95
-0.04,-0.17,0.94
-0.02,-0.15,0.95
-0.01,-0.11,0.96
-0.04,-0.15,0.98
-0.04,-0.17,0.99
-0.02,-0.13,0.97
-0.03,-0.15,0.96
-0.04,-0.16,0.97
-0.01,-0.10,0.99
-0.01,-0.07,1.02
-0.01,-0.08,0.99
0.02,-0.09,1.05
0.03,-0.10,1.16
0.01,-0.17,1.15
0.05,-0.21,1.01
0.07,-0.35,1.07
0.00,-0.46,1.16
-0.02,-0.48,1.12
0.00,-0.43,1.08
0.04,-0.34,1.00
0.10,-0.24,0.96
0.14,-0.17,0.93
0.14,-0.11,0.86
0.16,-0.06,0.77
0.21,-0.04,0.80
0.24,0.06,0.80
0.22,0.05,0.81
0.20,-0.03,0.83
0.20,-0.01,0.82
0.24,0.01,0.80
0.25,0.05,0.79
0.22,0.01,0.84
0.23,-0.01,0.86
0.25,-0.00,0.85
0.26,0.02,0.84
0.29,0.07,0.83
0.29,0.03,0.84
0.28,0.01,0.86
0.25,-0.03,0.87
0.28,-0.01,0.88
0.33,0.07,0.84


x,y,z
0.17,0.03,0.37
0.19,0.34,0.60
0.15,0.40,0.61
0.19,0.34,0.60
0.23,0.34,0.56
0.32,0.58,0.62
0.32,0.68,0.72
0.28,0.62,0.74
0.31,0.77,0.81
0.33,1.20,0.87
0.37,1.78,0.94
0.48,2.40,1.05
0.50,2.55,0.90
0.35,2.31,0.66
0.07,1.76,0.31
-0.47,0.48,0.03
-1.43,-1.31,0.49
-1.47,-2.46,1.35
-0.83,-2.50,1.08
-0.39,-1.66,0.97
-0.05,-1.30,1.10
0.10,-0.99,1.03
0.16,-0.60,0.61
-0.01,-0.63,0.47
-0.20,-0.95,0.56
-0.55,-1.29,0.42
-0.93,-1.48,0.25
-1.52,-1.95,0.41
-1.88,-2.04,0.51
-1.98,-1.02,0.32
-1.83,-0.07,1.07
-1.18,1.98,1.94
-0.22,2.82,2.72
0.19,2.29,2.21
0.12,1.71,1.74
0.15,1.59,1.62
0.01,1.38,1.42
-0.23,1.08,1.21
-0.39,0.79,0.98
-0.36,0.82,1.00
-0.29,1.07,1.19
-0.32,1.23,1.25
-0.40,1.22,0.99
-0.39,1.25,0.79
-0.33,1.37,0.74
-0.58,0.95,0.32
-0.67,0.30,0.14
-0.83,0.07,0.65
-1.70,-1.60,0.71
-1.83,-2.66,0.95
-1.39,-2.13,1.06
-0.77,-1.21,0.93
-0.45,-0.90,0.74
-0.36,-0.95,0.77
-0.11,-0.61,0.86
-0.03,-0.30,0.92
-0.01,-0.16,0.98
-0.06,-0.14,0.95
-0.09,-0.12,0.96
-0.11,-0.13,0.97
-0.15,-0.13,0.97
-0.17,-0.14,1.00
-0.18,-0.18,0.98
-0.12,-0.13,0.95
-0.07,-0.08,0.95
-0.08,-0.12,0.91
-0.09,-0.19,0.90
-0.11,-0.18,0.91
-0.13,-0.19,0.91
-0.12,-0.18,0.93
-0.11,-0.19,0.93
-0.09,-0.16,0.92
-0.10,-0.19,0.93
-0.11,-0.23,0.92
-0.13,-0.25,0.96
-0.15,-0.26,1.15
-0.11,-0.22,0.91
-0.13,-0.26,0.93
-0.12,-0.25,0.95
-0.12,-0.24,0.98
-0.11,-0.21,0.97
-0.09,-0.20,0.94
-0.08,-0.21,0.95
-0.08,-0.18,0.93
-0.09,-0.17,0.92
-0.09,-0.17,0.88
-0.10,-0.18,0.88
-0.08,-0.17,0.89
-0.07,-0.15,0.88
-0.07,-0.15,0.90
-0.07,-0.19,0.95
-0.08,-0.20,0.94
-0.10,-0.24,0.95
-0.10,-0.25,0.95
-0.08,-0.22,0.97
-0.09,-0.23,0.97
-0.06,-0.20,0.95
-0.07,-0.22,0.94
-0.07,-0.21,0.94
-0.08,-0.23,0.94
-0.08,-0.22,0.94
-0.08,-0.22,0.94
-0.08,-0.23,0.94
-0.08,-0.24,0.94
-0.05,-0.20,0.91
-0.03,-0.19,0.90
-0.04,-0.21,0.92
-0.04,-0.21,0.91
-0.06,-0.22,0.92
-0.08,-0.24,0.91
-0.09,-0.27,0.91
-0.06,-0.24,0.92
-0.05,-0.22,0.95
-0.04,-0.21,0.95
-0.04,-0.21,0.95
-0.06,-0.23,0.94
-0.07,-0.24,0.95
-0.06,-0.25,0.96
-0.04,-0.22,0.95
-0.03,-0.20,0.95
-0.04,-0.22,0.96
-0.04,-0.23,0.98
-0.03,-0.22,0.96
-0.02,-0.21,0.94
-0.01,-0.21,0.92
-0.00,-0.20,0.92
0.01,-0.21,0.93
-0.00,-0.19,0.92
-0.01,-0.18,0.92
-0.01,-0.19,0.94
-0.02,-0.20,0.96
-0.00,-0.19,0.94
0.01,-0.17,0.92
0.02,-0.16,0.94
0.01,-0.17,0.96
-0.00,-0.17,0.95
0.01,-0.15,0.94
0.02,-0.15,0.95
-0.01,-0.17,0.95
0.01,-0.21,0.98
0.01,-0.15,0.96
0.03,-0.13,0.95
0.03,-0.12,0.95
0.02,-0.11,0.94
0.05,-0.12,0.95
0.02,-0.12,0.97
0.03,-0.12,0.95
0.03,-0.14,0.95
0.02,-0.15,0.96
0.02,-0.14,0.96


x,y,z
0.21,-0.60,0.83
0.16,-0.50,0.61
0.15,-0.33,0.50
0.09,-0.06,0.50
0.08,0.40,0.56
0.20,0.65,0.64
0.16,0.61,0.60
0.15,0.75,0.79
0.20,1.01,0.89
0.31,1.39,0.89
0.23,1.46,0.88
0.38,2.01,0.96
0.56,2.60,0.99
0.41,2.41,0.78
0.18,2.13,0.32
0.04,1.75,0.13
-0.25,1.09,0.18
-0.59,0.71,0.36
-1.31,-0.39,0.65
-1.63,-2.31,1.17
-1.21,-2.56,1.42
-0.64,-1.79,1.24
-0.44,-1.32,1.12
-0.33,-1.14,0.86
-0.30,-1.21,0.65
-0.40,-1.04,0.35
-0.87,-1.03,0.27
-1.23,-1.38,0.36
-1.59,-1.96,0.35
-1.85,-1.48,0.27
-1.95,-0.19,0.52
-1.76,0.19,1.41
-1.25,2.09,2.40
-0.08,3.80,2.65
0.47,2.48,2.17
0.36,1.61,1.98
0.35,1.85,1.53
0.21,1.66,1.11
0.04,1.14,1.00
0.02,1.13,1.02
0.08,1.41,0.96
0.10,1.48,0.93
0.04,1.47,0.91
-0.05,1.56,0.93
-0.26,1.52,0.85
-0.43,1.28,0.59
